用户码,曾助力,曾拼团,曾推荐,设备,城市类型,R值,M值,裂变类型,是否转化
51194,0,1,0,电脑,二线,10,191.41,情侣花享,0
51195,0,1,1,手机,中小,1,929.64,情侣花享,0
51196,0,1,0,电脑,二线,10,154.7,拼团盛放,0
51197,1,0,0,手机,二线,10,29.99,没有促销,0
51198,1,0,0,电脑,二线,2,428.7,没有促销,1
51199,1,0,1,手机,一线,10,42.94,没有促销,0
51200,1,0,0,电脑,一线,4,243.93,拼团盛放,0
51201,0,1,0,电脑,一线,1,85.63,情侣花享,0
51202,0,1,1,手机,中小,2,196.45,情侣花享,0
51203,1,0,1,手机,一线,2,45.41,拼团盛放,0
51204,0,1,1,手机,一线,5,167.51,没有促销,0
51205,1,0,0,电脑,一线,5,355.54,没有促销,0
51206,1,1,1,其它,一线,1,2895.11,情侣花享,0
51207,0,1,0,手机,二线,5,33.06,拼团盛放,0
51208,1,0,0,手机,二线,3,360.82,没有促销,0
51209,0,1,1,电脑,二线,1,95.83,情侣花享,0
51210,1,0,0,手机,中小,2,85.17,情侣花享,1
51211,0,1,1,手机,一线,3,767.04,拼团盛放,0
51212,1,0,1,电脑,二线,9,489.22,没有促销,0
51213,1,1,0,手机,二线,4,447.6,没有促销,0
51214,1,0,1,其它,一线,9,463.88,拼团盛放,0
51215,0,1,0,电脑,二线,3,45.01,没有促销,0
51216,1,0,1,电脑,二线,3,127.26,拼团盛放,0
51217,0,1,1,电脑,二线,3,170.29,情侣花享,0
51218,0,1,0,手机,一线,2,174.55,没有促销,0
51219,0,1,0,手机,中小,3,163.68,情侣花享,0
51220,1,0,1,电脑,二线,8,47.85,没有促销,0
51221,1,0,0,手机,一线,12,76.97,没有促销,0
51222,1,1,1,手机,一线,4,223.59,情侣花享,0
51223,0,1,1,电脑,一线,8,148.63,没有促销,0
51224,0,1,1,手机,二线,11,68.03,拼团盛放,0
51225,0,1,1,其它,二线,3,494.56,情侣花享,1
51226,0,1,0,电脑,二线,9,180.87,没有促销,0
51227,0,1,0,电脑,二线,3,64.03,没有促销,0
51228,0,1,0,手机,二线,2,190.98,情侣花享,0
51229,1,0,0,手机,二线,6,45.35,情侣花享,1
51230,0,1,1,手机,二线,2,136.51,拼团盛放,0
51231,1,0,1,电脑,一线,3,61.01,没有促销,0
51232,1,0,1,电脑,二线,1,140.94,没有促销,0
51233,1,0,0,电脑,二线,3,117.36,情侣花享,0
51234,1,0,1,电脑,二线,10,29.99,情侣花享,1
51235,0,1,1,电脑,二线,3,48.16,情侣花享,0
51236,0,1,1,手机,一线,10,228.81,没有促销,0
51237,1,0,0,电脑,中小,10,230.3,拼团盛放,1
51238,1,0,1,其它,一线,2,671.07,情侣花享,0
51239,1,0,1,手机,一线,8,92.17,没有促销,0
51240,1,0,1,手机,一线,4,65.77,情侣花享,0
51241,0,1,0,手机,中小,1,226.78,拼团盛放,1
51242,1,0,0,其它,二线,2,318.62,没有促销,0
51243,1,0,1,手机,一线,2,533.84,拼团盛放,0
51244,0,1,0,手机,一线,1,359.23,拼团盛放,0
51245,0,1,0,手机,一线,1,86.18,没有促销,1
51246,0,1,1,手机,二线,5,579.16,拼团盛放,1
51247,0,1,1,手机,一线,11,47.94,拼团盛放,0
51248,1,0,1,电脑,一线,1,65.6,没有促销,1
51249,1,0,1,电脑,一线,7,75.9,情侣花享,0
51250,1,1,0,电脑,一线,8,361.95,情侣花享,0
51251,1,0,0,电脑,二线,10,152.03,没有促销,0
51252,1,0,1,手机,中小,1,165.74,拼团盛放,0
51253,1,0,0,电脑,一线,2,72.18,没有促销,0
51254,0,1,0,手机,二线,3,109.34,情侣花享,0
51255,1,0,1,电脑,一线,1,807.58,情侣花享,1
51256,1,0,1,手机,中小,3,77.45,没有促销,0
51257,1,0,0,电脑,一线,5,377.23,拼团盛放,0
51258,0,1,1,手机,一线,1,259.01,拼团盛放,0
51259,1,0,1,手机,二线,6,104.18,没有促销,0
51260,1,0,0,手机,二线,11,52.92,拼团盛放,0
51261,1,0,1,电脑,二线,11,29.99,没有促销,0
51262,1,1,1,其它,二线,6,770.12,没有促销,0
51263,0,1,1,手机,一线,1,567.15,没有促销,0
51264,0,1,1,手机,二线,10,106.79,拼团盛放,0
51265,0,1,1,电脑,二线,2,57.54,没有促销,0
51266,0,1,0,电脑,二线,5,175.97,拼团盛放,0
51267,1,0,1,电脑,一线,10,185.4,拼团盛放,0
51268,0,1,0,电脑,一线,12,42.99,情侣花享,0
51269,1,0,0,电脑,二线,11,29.99,情侣花享,0
51270,0,1,0,电脑,二线,1,464.2,拼团盛放,0
51271,0,1,0,其它,一线,9,484.96,拼团盛放,0
51272,1,1,1,电脑,二线,6,203.9,情侣花享,1
51273,0,1,0,手机,一线,10,163.1,情侣花享,0
51274,0,1,1,手机,二线,6,44.54,拼团盛放,0
51275,0,1,0,手机,中小,2,203.58,情侣花享,0
51276,0,1,1,电脑,二线,1,188.89,没有促销,0
51277,1,0,0,手机,一线,1,30.54,没有促销,0
51278,1,0,0,电脑,二线,1,62.45,拼团盛放,0
51279,1,1,1,手机,一线,9,273.69,拼团盛放,1
51280,0,1,0,手机,二线,3,346.57,没有促销,0
51281,1,0,1,手机,一线,9,29.99,拼团盛放,0
51282,1,0,1,电脑,中小,3,751.94,情侣花享,0
51283,1,1,1,其它,一线,10,410.32,没有促销,0
51284,1,0,0,手机,二线,1,197.59,情侣花享,0
51285,1,1,1,其它,一线,7,1057.69,拼团盛放,0
51286,0,1,1,电脑,一线,8,36.17,拼团盛放,0
51287,1,1,0,手机,二线,3,356.85,拼团盛放,0
51288,0,1,0,手机,二线,2,52.04,没有促销,0
51289,0,1,1,电脑,一线,10,588.2,没有促销,0
51290,0,1,0,手机,一线,2,171.05,情侣花享,0
51291,1,0,0,电脑,一线,9,241.77,拼团盛放,0
51292,0,1,0,电脑,二线,4,131.87,没有促销,0
51293,0,1,1,其它,二线,9,384.76,情侣花享,0
51294,1,0,1,手机,一线,3,29.99,没有促销,0
51295,1,1,1,电脑,二线,8,1088.06,没有促销,1
51296,1,0,0,电脑,一线,5,180.5,情侣花享,0
51297,1,1,1,电脑,二线,8,424.73,拼团盛放,0
51298,0,1,1,手机,中小,7,281.79,拼团盛放,1
51299,1,0,1,手机,一线,5,146.67,情侣花享,0
51300,1,0,1,电脑,二线,11,67.7,拼团盛放,0
51301,0,1,1,手机,二线,1,311.42,没有促销,0
51302,0,1,1,手机,二线,1,571.68,拼团盛放,0
51303,0,1,0,手机,二线,3,87.1,没有促销,0
51304,1,0,0,手机,中小,8,435.54,拼团盛放,0
51305,0,1,1,手机,一线,3,76.38,拼团盛放,0
51306,0,1,0,电脑,二线,10,56.92,情侣花享,0
51307,0,1,0,其它,二线,2,266.03,情侣花享,1
51308,1,1,0,电脑,二线,1,211.32,情侣花享,0
51309,0,1,1,手机,二线,10,171.25,没有促销,0
51310,1,0,0,手机,一线,6,225.2,情侣花享,0
51311,1,0,0,手机,二线,10,49.74,情侣花享,0
51312,0,1,1,电脑,二线,6,338.99,情侣花享,0
51313,1,0,1,电脑,中小,11,211.35,拼团盛放,0
51314,1,0,1,电脑,二线,10,45.94,情侣花享,0
51315,1,0,1,手机,一线,1,670.84,没有促销,0
51316,1,0,0,其它,二线,11,418.7,拼团盛放,0
51317,1,0,1,手机,二线,5,169.85,情侣花享,0
51318,0,1,0,手机,二线,11,78.7,没有促销,0
51319,1,0,1,电脑,中小,4,75.86,拼团盛放,0
51320,1,0,1,其它,二线,4,488.53,没有促销,0
51321,0,1,1,手机,中小,9,566.94,情侣花享,0
51322,0,1,1,手机,中小,11,85.21,情侣花享,0
51323,0,1,1,手机,二线,4,773.28,拼团盛放,0
51324,0,1,1,手机,一线,9,392.32,拼团盛放,1
51325,1,0,1,手机,二线,9,75.77,情侣花享,0
51326,0,1,0,电脑,二线,3,88.64,拼团盛放,0
51327,1,0,0,手机,一线,5,262.77,拼团盛放,0
51328,0,1,1,手机,二线,7,29.99,拼团盛放,0
51329,1,0,1,电脑,一线,1,828.72,拼团盛放,0
51330,0,1,1,电脑,一线,6,86.17,没有促销,0
51331,0,1,1,电脑,二线,2,245.99,情侣花享,0
51332,0,1,1,其它,一线,10,310.64,拼团盛放,0
51333,0,1,1,电脑,一线,8,81.11,拼团盛放,1
51334,1,0,1,手机,二线,4,123.53,拼团盛放,0
51335,1,0,0,其它,二线,3,496.94,情侣花享,0
51336,0,1,1,电脑,二线,5,81.24,情侣花享,0
51337,1,0,0,电脑,二线,10,29.99,拼团盛放,0
51338,0,1,1,电脑,一线,10,143.16,没有促销,0
51339,1,1,1,手机,一线,3,295.89,没有促销,1
51340,0,1,1,手机,一线,12,84.68,情侣花享,0
51341,0,1,1,电脑,一线,1,228.26,情侣花享,1
51342,0,1,0,手机,二线,11,29.99,拼团盛放,0
51343,1,0,1,电脑,一线,2,75.84,情侣花享,1
51344,0,1,1,电脑,二线,12,35.07,拼团盛放,0
51345,1,0,1,电脑,一线,9,82.23,拼团盛放,0
51346,0,1,0,电脑,二线,7,64.39,情侣花享,0
51347,0,1,1,其它,一线,6,254.41,没有促销,0
51348,1,0,1,手机,二线,3,534.99,拼团盛放,0
51349,0,1,0,手机,二线,2,328.56,拼团盛放,0
51350,1,1,1,电脑,二线,4,498.05,没有促销,1
51351,0,1,1,手机,二线,10,102.55,没有促销,0
51352,1,0,1,手机,二线,10,196.56,拼团盛放,0
51353,1,0,0,手机,二线,4,240.76,拼团盛放,0
51354,1,1,0,电脑,一线,11,236.78,没有促销,1
51355,0,1,0,其它,二线,9,261.17,情侣花享,0
51356,1,0,1,手机,中小,2,136.12,没有促销,0
51357,1,1,0,其它,二线,5,455.48,拼团盛放,0
51358,1,0,1,手机,二线,6,993.25,没有促销,0
51359,1,0,1,手机,一线,2,37.66,拼团盛放,0
51360,1,0,0,其它,一线,10,201.24,没有促销,0
51361,0,1,1,电脑,一线,8,31.44,没有促销,0
51362,1,1,0,其它,二线,3,412.79,拼团盛放,0
51363,0,1,1,电脑,二线,9,73.53,情侣花享,0
51364,1,1,1,手机,二线,2,525.13,拼团盛放,0
51365,0,1,1,电脑,一线,6,238.92,拼团盛放,0
51366,1,0,0,其它,二线,2,460.06,情侣花享,0
51367,0,1,0,手机,二线,12,84.1,没有促销,0
51368,0,1,1,电脑,一线,6,59.66,没有促销,0
51369,1,0,1,其它,一线,3,925.37,拼团盛放,1
51370,0,1,1,电脑,一线,7,32.02,没有促销,0
51371,0,1,1,手机,二线,4,30.57,情侣花享,0
51372,0,1,1,手机,二线,9,29.99,拼团盛放,0
51373,0,1,0,手机,一线,11,148.45,情侣花享,0
51374,1,0,1,电脑,二线,6,189.94,拼团盛放,1
51375,1,0,0,手机,二线,6,146.41,情侣花享,0
51376,1,0,0,手机,一线,10,50.72,拼团盛放,0
51377,1,1,0,电脑,中小,2,413.89,拼团盛放,0
51378,0,1,1,手机,一线,9,29.99,拼团盛放,0
51379,0,1,1,电脑,二线,8,735.33,情侣花享,0
51380,0,1,0,手机,二线,8,66.73,情侣花享,0
51381,0,1,0,其它,一线,1,304.75,情侣花享,0
51382,1,0,0,手机,一线,7,219.69,情侣花享,1
51383,1,0,1,手机,一线,3,100.85,情侣花享,0
51384,1,0,0,手机,二线,9,29.99,情侣花享,0
51385,1,0,1,电脑,一线,3,134.8,情侣花享,0
51386,1,1,1,手机,二线,5,411.15,没有促销,0
51387,1,0,0,电脑,一线,11,67.82,没有促销,0
51388,1,0,0,手机,一线,1,177.85,拼团盛放,0
51389,1,0,1,电脑,二线,10,151.47,没有促销,0
51390,1,0,0,电脑,一线,7,169.88,拼团盛放,0
51391,1,1,1,其它,一线,10,245.72,没有促销,0
51392,1,0,0,手机,中小,8,164.83,情侣花享,1
51393,0,1,1,电脑,二线,10,77.79,拼团盛放,0
51394,0,1,0,电脑,一线,2,30.17,情侣花享,0
51395,1,0,1,手机,一线,10,52.62,情侣花享,0
51396,0,1,1,手机,中小,9,115.25,情侣花享,1
51397,0,1,1,手机,一线,9,54.37,没有促销,0
51398,1,0,1,手机,二线,7,29.99,没有促销,0
51399,0,1,0,手机,一线,6,147.23,没有促销,0
51400,1,0,0,手机,一线,11,29.99,没有促销,0
51401,0,1,1,电脑,中小,5,29.99,没有促销,1
51402,1,0,1,手机,一线,3,29.99,没有促销,0
51403,1,0,0,手机,二线,6,29.99,拼团盛放,0
51404,1,0,1,手机,一线,7,597.41,没有促销,0
51405,1,0,0,电脑,一线,9,87.45,情侣花享,0
51406,0,1,0,手机,中小,9,32.66,没有促销,0
51407,1,0,0,手机,一线,9,356.94,拼团盛放,0
51408,1,1,1,手机,一线,1,1525.09,拼团盛放,0
51409,1,0,0,手机,二线,7,60.81,情侣花享,0
51410,1,0,1,电脑,二线,10,192.12,情侣花享,0
51411,1,0,0,电脑,一线,4,224.04,没有促销,0
51412,1,0,1,手机,中小,12,50.89,情侣花享,0
51413,1,0,0,手机,一线,3,105.49,没有促销,0
51414,1,0,1,电脑,一线,8,29.99,情侣花享,0
51415,0,1,1,电脑,二线,7,29.99,拼团盛放,0
51416,0,1,0,手机,一线,5,46.65,拼团盛放,0
51417,1,1,0,电脑,二线,11,279.29,拼团盛放,0
51418,0,1,0,手机,二线,10,341.82,没有促销,1
51419,0,1,1,电脑,中小,5,117.54,情侣花享,1
51420,0,1,0,电脑,二线,8,373.63,拼团盛放,1
51421,1,0,1,电脑,一线,3,166.18,没有促销,0
51422,0,1,0,手机,中小,1,60.7,没有促销,0
51423,0,1,0,手机,二线,10,158.26,拼团盛放,1
51424,0,1,0,手机,一线,8,29.99,没有促销,0
51425,1,0,1,电脑,二线,9,29.99,没有促销,0
51426,0,1,0,手机,二线,1,29.99,拼团盛放,0
51427,0,1,0,其它,二线,2,225.36,拼团盛放,0
51428,1,0,1,电脑,一线,5,728.99,情侣花享,0
51429,1,1,1,其它,一线,3,799.28,情侣花享,1
51430,1,0,1,电脑,二线,9,50.6,没有促销,0
51431,1,0,1,手机,一线,6,239.47,没有促销,0
51432,1,0,0,电脑,一线,10,39.82,情侣花享,0
51433,1,0,0,电脑,一线,5,104.63,拼团盛放,0
51434,0,1,1,电脑,二线,3,593.84,拼团盛放,0
51435,0,1,0,电脑,二线,1,52.45,情侣花享,0
51436,0,1,1,其它,二线,3,952.45,拼团盛放,0
51437,0,1,1,手机,二线,9,36.88,拼团盛放,0
51438,0,1,0,其它,一线,7,254.98,没有促销,0
51439,0,1,1,电脑,一线,10,29.99,没有促销,0
51440,0,1,1,电脑,二线,8,205.81,拼团盛放,0
51441,1,0,1,电脑,二线,11,86.06,拼团盛放,0
51442,0,1,1,手机,一线,3,61.56,没有促销,0
51443,1,0,0,手机,一线,7,29.99,拼团盛放,0
51444,1,0,0,手机,二线,7,29.99,拼团盛放,0
51445,0,1,1,电脑,一线,11,158.76,没有促销,0
51446,1,0,1,手机,二线,9,78.58,没有促销,0
51447,1,1,1,电脑,二线,4,576.11,情侣花享,0
51448,1,0,0,其它,一线,1,375.29,拼团盛放,0
51449,0,1,1,电脑,中小,7,59.32,没有促销,0
51450,1,0,0,手机,一线,5,184.79,拼团盛放,0
51451,0,1,0,手机,一线,10,29.99,情侣花享,1
51452,0,1,0,手机,中小,11,124.08,没有促销,0
51453,1,0,1,电脑,二线,10,73.87,没有促销,0
51454,1,0,1,电脑,一线,7,29.99,没有促销,0
51455,0,1,0,电脑,一线,10,99.26,没有促销,0
51456,0,1,0,电脑,二线,9,93.23,拼团盛放,0
51457,1,0,1,手机,一线,5,54.96,情侣花享,0
51458,1,0,1,手机,一线,8,39,拼团盛放,0
51459,1,1,1,其它,二线,3,592.55,情侣花享,1
51460,1,0,1,手机,二线,1,1206.34,没有促销,0
51461,1,1,0,手机,二线,1,377.83,没有促销,0
51462,1,0,1,电脑,二线,11,29.99,没有促销,0
51463,0,1,0,手机,二线,9,125.35,情侣花享,0
51464,1,0,1,电脑,二线,9,54.24,情侣花享,0
51465,1,0,1,手机,一线,4,158.91,没有促销,0
51466,1,1,0,其它,一线,1,321.24,情侣花享,0
51467,0,1,1,电脑,一线,2,29.99,情侣花享,1
51468,0,1,1,手机,中小,3,57.45,情侣花享,1
51469,1,0,1,手机,一线,8,118.45,情侣花享,0
51470,0,1,0,电脑,一线,3,59.12,情侣花享,0
51471,1,1,0,其它,二线,2,411.78,没有促销,0
51472,0,1,1,手机,中小,12,185,没有促销,0
51473,1,0,1,电脑,二线,6,29.99,没有促销,0
51474,1,0,1,手机,一线,1,79.86,情侣花享,0
51475,0,1,0,电脑,二线,8,150.85,情侣花享,0
51476,0,1,1,手机,一线,10,62.36,没有促销,0
51477,0,1,0,电脑,一线,6,360.24,没有促销,0
51478,0,1,1,电脑,一线,4,316.87,情侣花享,0
51479,1,0,1,电脑,一线,6,57.48,没有促销,0
51480,1,0,1,电脑,二线,1,124.91,没有促销,0
51481,1,0,1,电脑,二线,9,108.13,拼团盛放,0
51482,1,1,0,手机,二线,11,215.46,没有促销,0
51483,0,1,1,手机,一线,9,29.99,没有促销,0
51484,1,0,0,手机,一线,3,133.15,拼团盛放,0
51485,1,0,0,电脑,二线,4,393.19,没有促销,0
51486,0,1,1,电脑,一线,3,98.94,拼团盛放,1
51487,1,0,1,电脑,二线,1,75.64,没有促销,0
51488,0,1,1,手机,二线,2,732.17,没有促销,0
51489,1,0,0,手机,一线,10,68.43,没有促销,0
51490,0,1,1,其它,中小,2,574.39,情侣花享,0
51491,0,1,0,手机,中小,10,52.14,没有促销,0
51492,0,1,0,手机,中小,7,119.13,情侣花享,0
51493,0,1,0,电脑,二线,1,122.69,拼团盛放,0
51494,1,0,0,电脑,一线,6,80.54,情侣花享,0
51495,1,0,1,电脑,一线,6,29.99,没有促销,0
51496,0,1,0,手机,二线,7,389.3,拼团盛放,0
51497,1,0,1,手机,一线,4,1206.74,情侣花享,0
51498,1,0,1,手机,一线,4,67.53,情侣花享,0
51499,0,1,1,其它,一线,1,214.7,拼团盛放,0
51500,0,1,0,电脑,一线,11,215.84,没有促销,1
51501,0,1,0,电脑,二线,8,29.99,没有促销,0
51502,0,1,0,电脑,二线,4,227.04,没有促销,0
51503,1,0,1,电脑,一线,4,624.02,拼团盛放,0
51504,1,0,1,电脑,二线,10,117.11,拼团盛放,0
51505,0,1,1,手机,一线,4,1013.13,没有促销,0
51506,0,1,1,电脑,中小,3,108.49,情侣花享,0
51507,0,1,0,手机,一线,6,234.99,拼团盛放,0
51508,0,1,0,电脑,二线,3,458.41,没有促销,0
51509,1,1,1,手机,中小,8,664.65,情侣花享,0
51510,1,0,0,电脑,二线,3,57.06,情侣花享,1
51511,1,0,0,电脑,一线,2,47.61,情侣花享,1
51512,1,0,0,电脑,二线,5,317.58,情侣花享,1
51513,1,0,0,其它,二线,3,431.55,情侣花享,0
51514,1,0,0,其它,一线,1,370.78,情侣花享,0
51515,0,1,0,其它,一线,2,454.83,情侣花享,0
51516,1,0,1,电脑,中小,9,29.99,情侣花享,0
51517,1,0,0,手机,二线,3,436.93,没有促销,0
51518,1,1,1,电脑,中小,3,1167.93,拼团盛放,0
51519,1,0,0,电脑,二线,9,29.99,没有促销,0
51520,1,1,1,其它,二线,5,903.6,没有促销,0
51521,1,0,0,手机,一线,10,166.97,没有促销,0
51522,1,0,1,手机,一线,2,81.76,拼团盛放,0
51523,1,0,1,电脑,一线,1,1273.1,情侣花享,0
51524,0,1,1,电脑,一线,10,170.21,没有促销,0
51525,0,1,0,电脑,二线,4,94.65,情侣花享,0
51526,0,1,0,手机,一线,1,345.37,情侣花享,1
51527,1,0,1,手机,中小,10,96.21,情侣花享,0
51528,1,0,1,电脑,中小,10,144.97,拼团盛放,0
51529,0,1,1,电脑,中小,9,31.61,拼团盛放,0
51530,0,1,0,手机,一线,4,420.8,情侣花享,0
51531,1,1,1,手机,中小,7,437.54,拼团盛放,0
51532,1,0,1,电脑,中小,1,154.69,拼团盛放,0
51533,0,1,0,电脑,一线,10,106.56,情侣花享,0
51534,0,1,1,电脑,二线,10,63.56,没有促销,0
51535,0,1,1,手机,中小,2,576.97,没有促销,1
51536,1,0,0,手机,一线,3,310.17,拼团盛放,0
51537,1,0,1,电脑,二线,3,716.28,没有促销,0
51538,1,0,1,手机,一线,8,41.62,没有促销,0
51539,0,1,1,电脑,一线,5,30.59,情侣花享,0
51540,0,1,0,手机,二线,11,383.56,没有促销,0
51541,1,0,0,手机,二线,3,404.72,情侣花享,1
51542,0,1,0,电脑,中小,8,226.67,拼团盛放,1
51543,0,1,0,电脑,一线,10,468.48,拼团盛放,0
51544,0,1,0,电脑,一线,4,29.99,没有促销,0
51545,0,1,1,电脑,中小,8,29.99,情侣花享,0
51546,0,1,1,其它,一线,6,638.77,拼团盛放,0
51547,1,0,0,手机,一线,9,29.99,没有促销,0
51548,0,1,0,电脑,一线,3,143.53,没有促销,0
51549,1,0,0,手机,一线,10,56.02,拼团盛放,0
51550,0,1,1,手机,一线,3,225.23,没有促销,0
51551,0,1,0,其它,一线,9,212.57,没有促销,0
51552,1,1,1,电脑,一线,7,204.27,没有促销,0
51553,1,0,0,手机,中小,5,135.02,没有促销,0
51554,1,0,1,手机,二线,2,508.8,没有促销,0
51555,1,1,0,电脑,一线,7,281.38,情侣花享,1
51556,1,0,0,手机,二线,10,29.99,情侣花享,0
51557,1,0,0,电脑,二线,3,29.99,情侣花享,0
51558,0,1,0,手机,二线,7,36.65,情侣花享,0
51559,0,1,1,其它,二线,3,604.74,情侣花享,0
51560,0,1,0,手机,二线,2,159.8,没有促销,0
51561,1,0,0,手机,二线,1,374.15,没有促销,1
51562,1,0,1,手机,二线,10,272.35,拼团盛放,0
51563,1,0,1,电脑,一线,2,51.17,情侣花享,0
51564,0,1,1,手机,二线,3,250.12,情侣花享,1
51565,1,0,1,电脑,一线,7,287.67,拼团盛放,0
51566,1,0,0,手机,二线,3,90.73,没有促销,0
51567,0,1,1,手机,一线,1,548.07,情侣花享,0
51568,1,1,0,电脑,二线,7,338.25,情侣花享,0
51569,1,0,0,电脑,一线,10,171.06,没有促销,0
51570,0,1,0,手机,二线,5,54.45,拼团盛放,1
51571,0,1,0,手机,二线,9,195.5,拼团盛放,0
51572,0,1,0,手机,一线,9,48.99,情侣花享,0
51573,1,1,1,手机,中小,9,666.13,拼团盛放,0
51574,0,1,0,手机,二线,8,29.99,没有促销,0
51575,0,1,1,电脑,二线,1,705.6,拼团盛放,0
51576,0,1,1,手机,一线,1,190.56,拼团盛放,0
51577,0,1,1,手机,中小,3,652.09,情侣花享,0
51578,0,1,1,电脑,二线,1,29.99,拼团盛放,0
51579,1,0,0,手机,一线,8,29.99,没有促销,0
51580,0,1,0,电脑,一线,6,158.02,拼团盛放,0
51581,0,1,1,手机,一线,9,173.34,没有促销,0
51582,1,0,0,电脑,一线,10,29.99,拼团盛放,0
51583,1,0,1,电脑,一线,12,30.73,拼团盛放,0
51584,0,1,0,电脑,一线,8,35.63,情侣花享,0
51585,0,1,0,电脑,中小,6,142.58,没有促销,0
51586,1,0,0,电脑,一线,5,87.23,没有促销,0
51587,1,1,1,电脑,中小,1,1068.73,没有促销,0
51588,1,0,0,电脑,一线,4,29.99,情侣花享,1
51589,1,1,0,手机,一线,1,282.37,情侣花享,1
51590,1,1,0,手机,一线,11,409.1,拼团盛放,1
51591,1,1,0,电脑,一线,9,253.93,情侣花享,0
51592,0,1,0,电脑,中小,9,65.18,拼团盛放,0
51593,0,1,0,电脑,二线,6,384.66,没有促销,0
51594,1,0,0,电脑,中小,1,69.86,拼团盛放,0
51595,0,1,0,手机,二线,1,358.27,没有促销,0
51596,0,1,1,其它,一线,5,372.62,没有促销,0
51597,0,1,1,手机,二线,4,29.99,拼团盛放,0
51598,1,1,1,手机,一线,9,552.8,拼团盛放,0
51599,1,0,1,电脑,一线,4,194.04,情侣花享,0
51600,1,0,0,手机,二线,1,75.98,拼团盛放,0
51601,0,1,1,电脑,一线,11,195.89,情侣花享,0
51602,0,1,1,手机,二线,4,143.01,拼团盛放,0
51603,0,1,0,电脑,一线,4,126.16,没有促销,0
51604,1,0,0,手机,一线,10,119.16,拼团盛放,0
51605,1,0,0,手机,二线,1,81.37,拼团盛放,0
51606,1,0,1,手机,二线,2,1471.31,拼团盛放,1
