用户码,性别,年龄,城市,入会月数,会员类型,活跃用户,会员积分,总消费,年收入,裂变方案,是否转化
9426,女,28,杭州,7,2,1,524,28126.33,0,疯狂打折,0
9427,女,44,杭州,7,2,1,741,36431.12,0,买一送一,0
9428,女,40,扬州,6,2,1,637,34724.78,0,买一送一,0
9429,男,47,杭州,6,1,0,850,35830.02,0,买一送一,1
9430,女,32,扬州,7,2,0,754,17116.77,0,买一送一,0
9431,女,44,杭州,7,1,0,625,916.21,0,买一送一,0
9432,男,38,杭州,7,1,1,611,12084.51,0,买一送一,0
9433,女,73,杭州,8,2,1,683,25470.44,169410.6429,买一送一,0
9434,男,36,杭州,9,1,1,584,20232.98,0,买一送一,0
9435,男,25,扬州,3,1,0,793,2022.89,124123.6911,疯狂打折,0
9436,男,40,杭州,7,2,0,675,6611.34,139246.8978,买一送一,0
9437,女,40,苏州,4,4,0,689,22802.93,96087.0957,买一送一,1
9438,女,38,苏州,9,1,1,451,32034.16,75623.4381,买一送一,0
9439,男,48,扬州,0,2,1,478,8441.29,102443.0715,疯狂打折,1
9440,女,36,扬州,9,2,1,605,6791.89,0,疯狂打折,0
9441,男,56,苏州,0,1,0,625,8952.97,182663.9052,买一送一,1
9442,女,30,杭州,3,2,1,752,20074.81,0,买一送一,0
9443,女,22,杭州,9,2,1,662,8485.21,0,买一送一,0
9444,女,37,杭州,0,1,1,515,25386.25,242129.9526,买一送一,0
9445,女,40,杭州,2,2,0,666,6954.35,0,疯狂打折,0
9446,女,47,杭州,9,1,1,785,6467.2,150098.8065,买一送一,1
9447,男,43,杭州,1,1,0,751,24076.58,141418.3152,买一送一,0
9448,女,44,杭州,6,1,0,359,28098.6,158359.6587,买一送一,1
9449,女,36,苏州,2,2,1,548,26856.59,133964.0232,买一送一,0
9450,男,50,苏州,5,1,1,526,30488.88,152806.8852,疯狂打折,1
9451,男,38,苏州,5,1,1,732,37430.31,219908.6742,买一送一,0
9452,男,40,杭州,1,1,1,811,23282.02,124863.3147,买一送一,0
9453,女,46,杭州,7,2,1,707,27918.07,156796.3779,买一送一,0
9454,男,37,杭州,3,1,0,474,14473.88,121070.5851,疯狂打折,0
9455,男,42,扬州,4,1,1,801,2026.44,174595.6341,买一送一,0
9456,男,35,苏州,4,1,1,479,9034.75,170624.2716,买一送一,1
9457,男,34,扬州,9,1,0,433,3764.43,187952.2902,买一送一,0
9458,男,37,杭州,2,2,0,633,34848.59,0,买一送一,0
9459,男,29,杭州,2,2,1,589,18799.28,0,疯狂打折,0
9460,女,36,扬州,1,1,1,614,14020.85,54187.4532,买一送一,0
9461,女,38,杭州,3,2,0,641,22268.86,0,买一送一,0
9462,男,42,杭州,6,1,0,645,28643.78,0,疯狂打折,0
9463,女,61,杭州,1,1,0,589,11684.23,0,买一送一,1
9464,女,31,扬州,9,1,1,733,22072.97,125816.5155,买一送一,0
9465,男,31,扬州,9,1,1,634,34318.53,133617.9504,买一送一,1
9466,男,33,杭州,2,2,0,820,4410.7,162544.8198,买一送一,0
9467,女,29,杭州,9,1,1,836,29397.27,164428.5894,买一送一,0
9468,男,29,杭州,5,2,0,412,2392.07,0,疯狂打折,0
9469,女,48,苏州,1,2,1,705,19020.25,192923.1999,买一送一,1
9470,男,29,杭州,4,2,0,707,26759.83,0,买一送一,0
9471,男,54,扬州,10,1,1,508,33604.08,0,买一送一,0
9472,男,21,杭州,4,1,1,561,7063.54,0,买一送一,0
9473,女,56,杭州,7,1,0,594,5012.59,0,买一送一,1
9474,女,43,杭州,6,2,0,732,12568.17,0,买一送一,0
9475,男,35,扬州,7,1,0,606,20427.73,0,买一送一,1
9476,男,60,苏州,9,1,0,769,36870.3,183081.0597,买一送一,1
9477,女,30,杭州,2,2,1,683,19215.45,0,疯狂打折,1
9478,男,37,杭州,6,2,0,655,339.48,134184.8943,买一送一,0
9479,男,23,苏州,5,2,1,701,14648.43,228904.4514,买一送一,0
9480,女,40,杭州,10,1,1,644,3816.38,171192.5931,买一送一,0
9481,女,55,杭州,3,1,0,721,12593.57,54145.6947,买一送一,1
9482,女,45,扬州,0,1,0,689,37821.03,71074.5906,买一送一,1
9483,男,55,杭州,4,1,0,826,26792.76,141801.5955,买一送一,0
9484,男,42,杭州,2,2,1,636,10606.26,0,买一送一,0
9485,男,42,苏州,9,2,0,468,33014.98,223401.3822,买一送一,0
9486,男,52,苏州,9,2,0,679,10332.43,167120.1123,疯狂打折,0
9487,女,28,扬州,7,1,0,661,19559.68,117289.7127,疯狂打折,0
9488,男,27,苏州,2,1,0,667,31800.7,169779.5445,买一送一,0
9489,女,56,杭州,1,1,0,580,20443.34,161583.009,买一送一,1
9490,女,42,扬州,9,2,0,741,7480.41,148899.6549,买一送一,0
9491,男,28,杭州,7,1,0,599,5963.75,147238.6506,疯狂打折,0
9492,男,36,杭州,5,2,1,636,21333.32,144597.6315,买一送一,0
9493,男,43,杭州,10,2,1,635,34253.25,150303.7983,疯狂打折,0
9494,女,26,杭州,7,1,1,655,6122.45,130624.155,疯狂打折,0
9495,男,32,苏州,5,1,0,520,10754.62,135336.6171,买一送一,0
9496,女,27,杭州,4,1,1,674,9702.45,97347.5382,疯狂打折,0
9497,男,29,苏州,4,2,1,570,33229.97,150095.2395,买一送一,0
9498,女,28,杭州,9,2,0,515,18000.33,0,疯狂打折,0
9499,男,32,杭州,9,1,0,712,31681.27,123745.4046,买一送一,0
9500,女,36,扬州,0,2,0,624,21339.56,0,买一送一,0
9501,男,74,苏州,5,1,0,634,1926.96,133936.791,买一送一,0
9502,男,35,杭州,7,1,1,712,13254.48,153277.9629,买一送一,0
9503,女,35,杭州,10,2,0,618,34500.9,0,买一送一,0
9504,女,47,杭州,9,2,0,558,19844.6,0,买一送一,0
9505,女,32,杭州,4,1,1,541,21979.23,0,买一送一,0
9506,男,40,扬州,9,2,0,718,23238.6,0,疯狂打折,0
9507,男,33,苏州,1,2,1,545,20541.05,163009.317,疯狂打折,0
9508,男,40,杭州,8,1,0,644,14126.67,114615.3237,买一送一,0
9509,男,42,苏州,0,2,1,556,23983.83,142576.1019,疯狂打折,1
9510,女,25,杭州,7,2,1,542,15753.93,0,疯狂打折,0
9511,女,27,扬州,2,1,0,710,27189.32,166391.8908,买一送一,0
9512,女,37,苏州,6,2,1,505,23959.43,196632.597,疯狂打折,0
9513,女,39,杭州,3,2,1,718,27792.56,0,买一送一,0
9514,男,26,杭州,7,1,0,508,29909.06,253333.26,买一送一,0
9515,女,31,杭州,3,1,0,560,7611.23,141623.6514,买一送一,0
9516,男,36,杭州,4,2,1,543,27000.09,0,买一送一,0
9517,男,47,杭州,1,2,1,601,18454.67,79248.9738,疯狂打折,0
9518,男,37,杭州,6,1,1,570,35900.28,0,买一送一,0
9519,女,37,杭州,4,2,0,453,1711.12,162156.7548,买一送一,0
9520,男,71,扬州,4,1,1,652,22965.02,0,买一送一,0
9521,女,42,杭州,5,1,1,663,14914.81,153290.0661,买一送一,0
9522,男,64,杭州,9,2,1,611,10186.83,0,买一送一,0
9523,女,51,苏州,2,4,1,641,5145.83,144287.2287,买一送一,1
9524,女,38,苏州,2,3,0,686,1938.3,115090.9278,疯狂打折,1
9525,男,28,苏州,1,2,1,576,11276.64,146783.6367,疯狂打折,0
9526,男,40,扬州,1,1,1,500,29224.85,121775.2152,买一送一,0
9527,女,30,苏州,0,2,1,525,19251.94,194326.7283,买一送一,0
9528,男,45,杭州,1,1,0,578,27418.19,182779.1193,买一送一,1
9529,男,34,苏州,4,2,1,709,4114.98,182501.4837,买一送一,0
9530,男,24,杭州,2,1,1,712,23180.21,0,疯狂打折,0
9531,男,53,杭州,1,1,1,762,32542.14,126100.0551,买一送一,0
9532,男,35,扬州,4,1,0,781,22261.85,99372.6102,买一送一,0
9533,男,22,杭州,9,2,0,524,14226.64,0,买一送一,0
9534,男,47,杭州,1,2,1,649,27838.21,0,买一送一,0
9535,男,36,杭州,1,2,1,652,28932.11,0,买一送一,0
9536,女,35,杭州,1,2,0,560,707.76,0,买一送一,0
9537,男,27,苏州,4,2,0,501,25259.03,117258.1509,买一送一,0
9538,女,35,杭州,5,1,1,850,15486.19,0,买一送一,0
9539,男,54,扬州,1,1,1,700,26718.07,97681.2741,疯狂打折,0
9540,男,35,杭州,9,1,1,763,5998.64,0,买一送一,0
9541,男,42,扬州,5,1,0,657,21602.21,51012.1959,买一送一,1
9542,男,36,扬州,1,1,1,512,25904.82,0,疯狂打折,1
9543,男,28,扬州,1,1,0,568,8721.13,156565.8144,疯狂打折,0
9544,女,32,苏州,2,2,1,631,34606.17,180577.5177,买一送一,0
9545,男,25,扬州,7,2,0,806,3530,0,买一送一,0
9546,女,37,苏州,6,2,1,614,26649.56,118499.1963,买一送一,1
9547,女,27,杭州,6,2,1,429,4592.82,144288.1512,买一送一,0
9548,女,39,杭州,3,2,0,579,17941.8,204796.4391,买一送一,0
9549,男,39,杭州,6,2,1,539,16590.34,0,买一送一,0
9550,男,33,扬州,8,1,0,732,22922.12,0,买一送一,0
9551,男,38,扬州,5,1,1,730,31227.05,146205.6228,买一送一,0
9552,男,26,杭州,8,1,1,574,8239.7,119875.923,买一送一,0
9553,女,46,扬州,3,1,1,640,29877.64,0,买一送一,0
9554,男,38,杭州,1,2,0,706,23399.52,0,买一送一,0
9555,女,28,苏州,1,2,0,622,15625.96,176043.2949,买一送一,0
9556,男,52,杭州,8,2,1,573,34078.21,0,疯狂打折,0
9557,女,34,扬州,9,2,1,729,8194.25,65558.9508,买一送一,0
9558,女,42,杭州,5,1,1,695,13799.64,0,疯狂打折,1
9559,女,24,苏州,2,2,1,607,24390.2,134664.7542,疯狂打折,0
9560,女,35,苏州,5,2,0,753,3490.39,101418.3708,疯狂打折,0
9561,女,28,扬州,3,1,1,660,37871.83,158583.7524,买一送一,0
9562,男,31,扬州,4,2,1,470,19845.6,68551.4916,买一送一,0
9563,女,27,扬州,1,1,1,568,8712.03,143074.4364,疯狂打折,0
9564,女,21,杭州,9,2,1,741,26627.06,0,疯狂打折,0
9565,女,31,苏州,3,1,1,658,27980.73,163593.7269,疯狂打折,1
9566,女,31,苏州,2,1,1,821,4865.2,84780.9111,买一送一,0
9567,男,27,苏州,2,2,0,606,28209,160237.3398,买一送一,0
9568,男,58,苏州,2,2,0,633,28228.55,157609.0266,买一送一,1
9569,男,26,杭州,6,1,0,762,33148.35,160427.3994,买一送一,0
9570,男,20,苏州,9,1,1,535,22719.99,165895.512,买一送一,0
9571,男,37,苏州,6,1,0,648,16614.65,162056.6943,买一送一,0
9572,男,50,苏州,1,2,0,610,37576.77,140167.1223,买一送一,1
9573,男,45,苏州,5,1,1,606,17917.36,78513.8889,买一送一,0
9574,女,44,苏州,4,1,0,510,5441.92,151377.1947,买一送一,1
9575,男,26,杭州,4,1,0,758,32801.53,191559.9048,买一送一,0
9576,男,37,扬州,5,2,0,579,22986.45,187221.8424,疯狂打折,0
9577,男,31,杭州,4,1,0,499,4961.85,0,买一送一,0
9578,女,45,杭州,7,1,1,655,9053.34,70512.2592,疯狂打折,0
9579,女,42,杭州,1,2,1,670,5637.45,142632.7434,疯狂打折,0
9580,男,34,扬州,9,1,1,529,17821.83,0,买一送一,0
9581,女,37,杭州,10,1,0,581,16560.1,128233.6869,买一送一,0
9582,女,39,杭州,2,1,1,485,13511.5,92667.7572,买一送一,0
9583,男,33,苏州,5,1,0,734,11822.15,149935.2534,买一送一,0
9584,男,39,苏州,3,1,0,537,6066.7,166430.5128,买一送一,1
9585,男,44,杭州,3,1,0,682,4544.24,141797.229,疯狂打折,0
9586,男,34,杭州,2,1,0,444,21542.65,177512.3331,买一送一,0
9587,女,40,杭州,3,2,1,716,32052.8,0,疯狂打折,0
9588,男,30,苏州,7,1,0,691,4053.22,143821.3047,买一送一,0
9589,女,33,杭州,7,2,0,758,15869.3,0,疯狂打折,0
9590,男,28,杭州,1,1,1,526,24145.66,137846.6412,疯狂打折,0
9591,男,33,扬州,1,1,0,717,37183.02,121901.2779,疯狂打折,0
9592,男,28,扬州,1,1,1,701,14589.81,127208.2236,疯狂打折,0
9593,男,66,苏州,5,1,0,716,1925.5,149336.637,疯狂打折,1
9594,女,32,杭州,5,1,0,850,23323.65,130737.4872,买一送一,0
9595,男,60,杭州,6,2,1,679,14786.18,0,买一送一,0
9596,男,26,扬州,3,1,0,730,6604.66,0,买一送一,0
9597,女,33,杭州,1,1,1,640,27797.63,205777.0566,疯狂打折,0
9598,女,38,扬州,6,1,1,537,28259.56,174397.7394,疯狂打折,0
9599,女,36,苏州,0,2,0,741,14198.88,157040.7297,买一送一,0
9600,男,25,扬州,9,2,1,450,37373.48,91311.756,疯狂打折,0
9601,男,34,扬州,9,2,1,684,36379.3,123772.44,买一送一,0
9602,女,31,扬州,3,1,1,850,5931.65,149122.3095,买一送一,0
9603,男,42,扬州,0,1,1,617,23103.39,86230.2201,买一送一,0
9604,女,57,苏州,9,1,0,738,29645.71,182513.1072,疯狂打折,1
9605,男,38,杭州,3,2,1,681,21508.97,0,买一送一,0
9606,女,44,杭州,9,2,0,687,19702.14,0,疯狂打折,1
9607,男,28,杭州,2,1,0,517,34236.37,141527.0103,买一送一,0
9608,女,31,杭州,10,1,0,791,4241.7,92864.0652,买一送一,0
9609,男,20,扬州,8,1,0,463,24525.5,251194.3269,买一送一,0
9610,女,37,扬州,2,1,0,734,6605.87,160398.0516,疯狂打折,0
9611,男,44,扬州,8,2,1,695,13570.57,0,买一送一,0
9612,女,37,扬州,4,1,0,728,867.95,0,疯狂打折,0
9613,女,39,杭州,10,2,1,554,3516.62,0,买一送一,0
9614,女,52,杭州,0,1,1,713,8866.07,228646.5942,买一送一,1
9615,女,25,杭州,4,2,0,714,15774.53,0,疯狂打折,0
9616,女,52,苏州,6,2,1,646,13072.11,137439.462,疯狂打折,0
9617,男,38,苏州,8,2,1,627,16112.82,131515.1916,疯狂打折,0
9618,女,59,杭州,3,2,1,713,11988.54,0,买一送一,0
9619,男,37,扬州,4,2,1,530,31519,0,买一送一,0
9620,男,48,杭州,10,1,0,664,26801.75,0,买一送一,1
9621,女,29,杭州,0,1,0,570,7092.24,0,买一送一,0
9622,男,37,扬州,10,2,0,729,19285.38,0,买一送一,0
9623,男,56,杭州,7,1,1,850,22786.89,161520.5004,买一送一,0
9624,男,36,杭州,2,1,1,637,13707.99,187706.3886,买一送一,0
9625,男,33,苏州,4,2,0,525,10530.19,161159.2248,疯狂打折,0
9626,男,40,杭州,5,1,0,623,36877.13,146109.9411,买一送一,0
9627,女,26,苏州,1,2,1,638,4491.6,129457.2048,买一送一,0
9628,女,34,苏州,3,2,1,850,16968.25,159492.1689,买一送一,0
9629,男,39,杭州,8,2,1,782,6491.33,0,买一送一,0
9630,男,59,杭州,7,1,1,583,12916.38,156763.6722,疯狂打折,0
9631,女,26,苏州,7,2,0,601,9573.72,129783.0687,买一送一,0
9632,女,34,杭州,8,2,0,748,10245.51,0,买一送一,0
9633,男,58,苏州,7,1,1,747,36462.01,143065.6911,买一送一,1
9634,男,41,扬州,7,1,1,686,37268.42,126382.1556,疯狂打折,0
9635,女,42,杭州,4,1,1,683,8545.43,182389.2462,买一送一,1
9636,男,46,苏州,4,1,0,591,31262.77,159001.2021,买一送一,0
9637,女,21,杭州,7,2,0,449,33603.04,0,疯狂打折,0
9638,男,36,杭州,8,1,0,834,17205.16,175745.4627,买一送一,1
9639,女,39,杭州,4,2,1,542,7890.75,135237.7497,买一送一,0
9640,女,48,扬州,8,1,0,490,35931.41,191158.0638,买一送一,0
9641,男,37,苏州,9,2,1,545,20064.41,117869.8299,疯狂打折,0
9642,女,27,杭州,8,1,1,555,22324.47,125460.2091,买一送一,0
9643,男,28,扬州,2,1,0,437,29251.89,134268.3375,买一送一,0
9644,男,52,扬州,7,1,1,611,14069.82,0,疯狂打折,1
9645,男,29,苏州,1,2,1,468,37420.87,137368.8354,买一送一,0
9646,男,35,苏州,9,1,0,660,36117,140156.7534,买一送一,1
9647,女,35,杭州,2,2,0,584,3051.43,140615.1744,疯狂打折,0
9648,男,38,扬州,2,1,1,850,32879.68,116422.0092,买一送一,0
9649,女,40,扬州,4,1,0,678,3177.58,139966.8906,买一送一,0
9650,女,34,苏州,7,2,1,445,13502.48,161231.0691,买一送一,0
9651,女,31,苏州,5,4,0,578,35920.88,125569.0764,疯狂打折,1
9652,男,45,杭州,1,1,0,514,11544.01,219958.1817,买一送一,0
9653,女,26,扬州,3,2,0,604,29684.24,0,买一送一,0
9654,女,35,扬州,7,2,1,635,12610.25,0,买一送一,0
9655,男,26,苏州,8,1,1,688,33517.54,179744.0697,买一送一,0
9656,女,26,杭州,2,2,1,617,32281.9,204116.0277,疯狂打折,0
9657,男,44,苏州,3,1,1,831,5381.27,136654.2054,买一送一,1
9658,男,67,扬州,6,1,1,670,22678.27,195225.0711,买一送一,0
9659,女,58,苏州,1,1,1,612,22019.36,184059.0819,买一送一,0
9660,男,26,杭州,10,2,1,509,1181.22,0,买一送一,0
9661,女,41,扬州,3,2,0,850,13609.81,122933.4939,买一送一,0
9662,女,42,苏州,8,2,0,648,769.98,150036.0888,买一送一,0
9663,女,38,杭州,6,1,0,675,26534.79,83720.934,疯狂打折,1
9664,女,35,杭州,0,2,1,588,29729.49,0,买一送一,0
9665,男,34,杭州,2,1,1,523,9820.01,198754.3347,买一送一,0
9666,男,32,扬州,10,2,1,555,32238.23,0,疯狂打折,0
9667,女,52,杭州,2,1,0,774,21657.03,69594.5439,买一送一,1
9668,男,49,苏州,10,1,1,710,36953.48,158872.8024,买一送一,0
9669,男,32,杭州,4,1,1,850,34535.75,0,买一送一,0
9670,男,36,苏州,2,2,0,550,33445.87,140068.9929,买一送一,0
9671,女,45,扬州,3,1,0,610,7318.7,0,买一送一,1
9672,女,35,杭州,0,1,1,623,9155.01,160585.4052,买一送一,0
9673,女,58,杭州,10,1,1,625,36725.06,66140.4579,买一送一,1
9674,男,67,扬州,9,1,0,559,33634.98,154880.8005,买一送一,1
9675,男,38,杭州,4,1,1,682,2996.01,131846.6274,买一送一,0
9676,男,57,苏州,6,2,1,610,35681.16,131533.8753,疯狂打折,0
9677,女,50,杭州,4,2,1,705,27755.11,94791.057,疯狂打折,0
9678,男,46,苏州,9,1,0,587,26659.84,132656.5086,买一送一,1
9679,男,51,扬州,5,2,0,550,29429.71,0,买一送一,0
9680,男,23,苏州,0,2,1,720,19908.25,231069.2514,买一送一,0
9681,男,37,杭州,1,1,1,777,24251.95,0,买一送一,0
9682,女,35,苏州,6,1,0,614,13279.96,157563.3444,疯狂打折,1
9683,女,28,扬州,6,1,1,540,15429.93,103468.8792,疯狂打折,0
9684,男,29,杭州,5,1,0,662,2089.54,180923.9595,买一送一,0
9685,女,21,杭州,10,2,0,544,1771.08,198676.9308,买一送一,0
9686,女,43,杭州,4,1,0,693,1767.07,187380.1065,买一送一,0
9687,男,33,杭州,6,2,0,803,22117.89,0,买一送一,0
9688,男,34,苏州,6,1,0,680,12838.04,180099.3306,买一送一,1
9689,男,33,苏州,5,2,0,490,20710,118499.43,疯狂打折,0
9690,男,30,扬州,4,2,0,660,24693.89,0,买一送一,0
9691,男,51,杭州,8,1,1,758,22279.17,100503.8658,买一送一,0
9692,男,25,扬州,7,2,1,650,5428.58,197536.8438,买一送一,0
9693,男,26,杭州,7,2,0,686,294.62,0,买一送一,0
9694,男,47,杭州,10,2,1,537,4872.39,0,疯狂打折,0
9695,女,50,苏州,5,2,0,613,2388.83,124528.8654,买一送一,0
9696,女,43,苏州,3,3,0,539,10669.97,142951.215,买一送一,1
9697,男,33,扬州,2,1,0,660,28761.44,98968.5552,疯狂打折,0
9698,女,27,杭州,5,2,1,843,12905.2,0,买一送一,0
9699,男,27,苏州,6,1,0,813,8876.18,136958.2245,买一送一,0
9700,女,39,扬州,7,1,0,750,16647.74,147066.0816,买一送一,0
9701,男,31,扬州,0,1,1,564,13911.53,153965.9634,买一送一,0
9702,女,42,杭州,3,2,0,690,13539.31,113871.1122,疯狂打折,0
9703,男,36,扬州,5,1,1,562,34960.46,0,疯狂打折,0
9704,男,49,苏州,4,1,1,579,23620.46,208334.0913,买一送一,0
9705,男,36,杭州,4,2,0,677,1496.04,0,买一送一,0
9706,男,31,苏州,9,1,0,507,28687.79,137255.2941,买一送一,0
9707,女,37,苏州,5,1,0,730,22675.27,152585.2269,买一送一,0
9708,女,34,杭州,2,1,0,697,14021.87,155667.4716,买一送一,0
9709,女,38,扬州,9,2,1,590,28441.71,0,买一送一,0
9710,男,41,杭州,9,2,1,759,36385.1,0,疯狂打折,0
9711,女,31,杭州,2,1,1,543,3185.23,181639.3398,买一送一,0
9712,女,29,杭州,0,1,0,683,24835.88,194129.8176,疯狂打折,0
9713,女,74,扬州,6,1,1,759,9224.59,158568.9432,买一送一,0
9714,男,33,苏州,4,1,1,550,2676.79,145633.1193,疯狂打折,1
9715,男,32,杭州,7,3,0,697,22264.32,215821.7655,买一送一,1
9716,男,35,苏州,5,3,1,644,12198.01,198757.0653,买一送一,0
9717,女,64,扬州,5,3,1,708,21514.35,0,疯狂打折,1
9718,女,36,苏州,6,1,0,674,34829.22,123938.0472,买一送一,0
9719,女,40,杭州,2,1,0,611,17820.92,154831.5267,买一送一,0
9720,男,33,杭州,2,2,0,649,384.5,0,买一送一,0
9721,男,42,扬州,1,1,1,537,24312.58,234400.1529,疯狂打折,0
9722,男,73,苏州,9,1,1,683,9942.54,153418.2198,买一送一,0
9723,男,41,扬州,9,1,1,773,12350.9,126477.7512,疯狂打折,0
9724,女,30,杭州,3,1,0,758,29875.53,174144.7284,买一送一,0
9725,女,36,苏州,4,1,0,740,18079.3,134124.858,疯狂打折,1
9726,女,33,杭州,9,2,0,778,34464.61,186680.3349,疯狂打折,1
9727,女,29,苏州,1,1,1,732,26487.1,189830.5986,买一送一,0
9728,男,28,苏州,2,2,1,784,34273.94,86387.5002,买一送一,0
9729,女,42,杭州,7,2,0,641,31382.13,154287.6822,疯狂打折,0
9730,男,26,苏州,1,2,0,568,4224.8,138904.2444,买一送一,0
9731,男,39,杭州,5,1,1,741,7687.77,0,疯狂打折,0
9732,女,33,杭州,1,1,0,651,20796.3,119106.7794,买一送一,0
9733,女,36,苏州,2,2,0,742,9038.54,159590.7042,疯狂打折,1
9734,男,38,扬州,0,1,0,719,24259.36,0,买一送一,0
9735,女,80,杭州,4,2,1,652,36061.77,0,买一送一,0
9736,女,32,苏州,9,1,0,565,27397.24,83722.7052,买一送一,0
9737,男,23,扬州,4,2,0,651,13460.96,142232.3415,买一送一,0
9738,男,36,杭州,7,2,1,567,744.94,0,疯狂打折,0
9739,女,38,杭州,3,2,1,508,4323.93,204584.2395,疯狂打折,0
9740,男,37,杭州,1,1,0,700,30720.91,166270.7727,买一送一,0
9741,女,43,扬州,1,1,1,749,31965.48,152777.0946,买一送一,0
9742,男,43,杭州,5,1,1,713,24856.81,106264.7922,买一送一,0
9743,女,41,杭州,7,2,1,514,718.28,0,买一送一,0
9744,男,34,杭州,4,2,0,841,27071.25,0,买一送一,0
9745,男,36,扬州,4,2,0,584,15881.09,101716.1907,疯狂打折,0
9746,男,35,扬州,9,3,1,597,13992.61,0,疯狂打折,1
9747,男,32,扬州,3,2,1,629,2945.43,0,买一送一,0
9748,男,46,杭州,6,2,1,541,15957.29,0,买一送一,0
9749,女,24,苏州,2,2,0,710,3027.23,135801.1512,疯狂打折,1
9750,女,34,杭州,2,2,1,724,22727.22,0,买一送一,0
9751,女,46,苏州,4,1,0,555,33980.85,148083.3777,买一送一,1
9752,男,20,扬州,8,2,1,706,2364.83,0,买一送一,0
9753,女,53,苏州,3,2,1,634,20333.66,139951.245,买一送一,1
9754,女,36,杭州,8,2,1,649,20875.69,0,疯狂打折,0
9755,女,21,苏州,2,2,0,594,32157.95,107129.0886,买一送一,0
9756,男,29,杭州,10,2,0,552,2330.17,0,买一送一,0
9757,女,31,扬州,1,1,0,449,15831.03,139842.39,疯狂打折,0
9758,女,36,扬州,5,1,0,687,3383.59,0,买一送一,0
9759,男,38,苏州,9,2,1,501,25507.27,109442.1897,疯狂打折,0
9760,男,34,杭州,2,2,1,497,15886.64,0,买一送一,0
9761,女,39,扬州,6,2,0,734,21601.02,113315.2998,疯狂打折,0
9762,男,33,杭州,4,1,0,610,21786.45,137245.9953,疯狂打折,0
9763,女,38,扬州,2,1,1,702,30953.84,0,买一送一,0
9764,男,38,杭州,6,1,1,686,18704.63,183563.9331,买一送一,0
9765,女,42,杭州,9,2,0,669,25933.13,0,疯狂打折,0
9766,女,33,苏州,6,1,0,785,36703.98,156470.0835,疯狂打折,0
